id,lkp,bsk5,hsk,soluble_oxygen,ph,roundworms,conformity,price,reservoir_id,research_type_id,data
31030,3200,,13.9228,,6.34335,0,1,80.0231,1806,2,2019-05-01
31031,1900,2.62204,23.398,,,0,1,99.4002,1558,3,2010-10-03
31032,2000,4.92249,29.5594,7.18489,6.57109,0,1,66.0886,1237,4,2016-06-07
31033,4200,5.66683,27.4916,,7.87911,0,1,14.5563,4855,1,2011-04-25
31034,1200,3.6997,26.4119,3.78356,,0,1,88.5549,1047,3,2012-07-21
31035,1700,1.56232,20.6438,7.89441,,0,1,88.7303,1939,4,2012-09-19
31036,1500,3.41198,,9.51488,,0,1,26.4989,311,4,2020-02-03
31037,1600,2.80304,5.53235,6.00384,6.26759,0,1,98.7706,1504,2,2013-04-08
31038,3200,5.13438,22.2115,,,0,1,71.3168,1185,1,2018-07-16
31039,1100,4.59176,9.83107,,7.05586,0,1,48.3825,1922,3,2013-01-17
31040,5200,1.85016,12.3914,,,0,1,86.0954,1249,1,2018-06-05
31041,1900,4.85651,13.4743,7.32738,8.82188,0,1,73.259,1860,4,2011-08-22
31042,3800,3.2174,25.2404,,,0,1,93.753,1665,1,2013-11-06
31043,3400,3.81719,16.7555,,,0,1,51.52,767,2,2020-02-21
31044,5900,3.05979,10.4547,,,0,1,69.5832,1297,2,2018-05-10
31045,2800,1.10564,13.9295,9.20193,,0,1,18.4363,1059,3,2018-05-19
31046,5200,1.83131,2.1084,7.63631,7.23315,0,1,31.595,11,1,2020-06-01
31047,5800,5.48228,26.4543,,8.13887,0,1,86.6744,1992,4,2020-12-23
31048,3700,2.37773,19.9205,,,0,1,39.0089,52,3,2020-06-14
31049,4700,4.04603,12.483,,,0,1,80.6916,1584,3,2012-05-25
31050,4800,4.78537,1.55644,3.2394,6.53341,0,1,50.2025,913,2,2013-11-22
31051,3700,5.3494,12.7538,,,0,1,93.5404,4497,1,2010-05-09
31052,4200,4.23927,1.82763,,,0,1,17.8433,1679,3,2011-01-01
31053,1800,1.51464,10.7391,,,0,0,78.5151,4114,4,2019-04-29
31054,1700,3.68885,2.847,7.44427,6.76883,0,1,68.8236,1552,3,2020-10-24
31055,4900,1.47864,13.6609,3.07046,,0,1,46.213,1220,3,2018-09-17
31056,3000,1.75215,27.5072,7.01723,,0,1,87.8594,586,4,2015-01-03
31057,4100,3.63771,1.06441,,7.91809,0,1,25.899,4435,5,2019-02-12
31058,1200,2.55328,2.20229,,7.18436,0,1,58.2527,1542,2,2015-08-04
31059,2500,3.88517,,7.73542,,0,1,12.6128,1540,2,2010-11-23
31060,3100,1.49308,6.12071,,6.54041,0,1,91.5475,1551,3,2013-09-04
31061,3100,1.5333,16.0719,8.73344,,0,1,62.5059,1247,2,2015-03-31
31062,1200,2.55229,,,7.42547,0,1,14.3325,1876,3,2013-04-16
31063,4800,1.0747,,,6.32119,0,1,16.8832,1583,3,2019-12-21
31064,3200,1.48909,11.4638,,,0,1,52.2229,1736,3,2016-05-08
31065,2800,1.17156,20.1506,,7.44789,0,1,72.6765,1925,4,2015-04-18
31066,3300,5.76353,29.773,,7.81371,0,1,56.4068,533,3,2013-08-04
31067,3000,5.56403,25.9175,,,0,1,87.1949,336,2,2018-07-01
31068,4400,4.9384,7.26355,,,0,1,51.0799,465,2,2017-01-01
31069,1200,,7.56108,,,0,1,27.6348,1725,2,2019-06-17
31070,4600,4.72265,19.8822,,,0,1,24.6549,4252,3,2017-08-13
31071,,1.27236,6.38408,8.87517,,0,1,35.1225,4506,3,2018-11-10
31072,2000,5.77661,22.9031,,,0,1,46.3418,1356,3,2012-05-26
31073,2200,1.13386,2.18859,9.62126,8.50554,0,1,80.8466,1819,5,2017-07-11
31074,3800,,1.12472,3.39282,8.8911,0,1,70.1105,1619,4,2011-03-13
31075,3800,5.04149,19.26,,7.65232,0,1,20.9985,1957,1,2019-10-18
31076,4100,5.80229,9.16679,7.8468,8.78469,0,1,13.7595,717,3,2013-02-11
31077,2200,4.81963,7.42716,,,0,1,72.0599,4191,3,2020-03-19
31078,1600,1.87959,9.7726,8.70929,,0,1,80.706,276,3,2011-04-28
31079,3300,3.49241,1.7904,,,0,1,12.4761,1961,2,2019-01-19
31080,4500,3.48778,,,,0,1,22.566,671,3,2012-06-03
31081,3200,4.93146,11.4029,,7.44264,0,1,25.9948,1553,3,2014-08-07
31082,2800,2.02934,4.30385,,7.07079,0,1,27.7161,1387,2,2017-03-21
31083,3800,2.90798,11.1591,,,0,1,25.9323,1884,1,2017-11-18
31084,3000,2.10569,16.682,,6.06871,0,1,87.9442,1718,3,2012-05-04
31085,4700,1.46445,,,,0,1,86.4828,1332,3,2018-12-23
31086,2700,,20.4468,,6.6625,0,1,91.5569,1265,2,2020-10-18
31087,1000,3.19713,14.9762,,7.17882,0,1,87.5735,1928,4,2018-02-24
31088,5900,5.8708,5.32436,9.60663,,0,1,45.7326,1743,3,2011-07-18
31089,4300,4.38276,22.5702,7.74732,,0,1,52.3418,1677,3,2014-11-19
31090,5700,4.40785,18.5396,8.13015,7.27659,0,1,10.8709,2088,4,2018-10-03
31091,5800,2.97798,13.0952,,,0,1,10.5998,1635,3,2010-12-22
31092,3600,3.22106,,5.34672,,0,1,50.5179,4194,1,2018-09-20
31093,3000,5.81017,13.6589,6.3458,6.9929,0,1,68.704,1954,2,2017-08-23
31094,3200,5.77427,27.7124,,,0,1,56.835,720,1,2020-05-30
31095,1700,1.24976,,,,0,1,33.5895,1723,2,2013-03-08
31096,4300,2.24921,14.8307,,,0,1,68.9265,89,2,2019-05-23
31097,,4.09869,28.9047,,,0,1,86.8698,1984,1,2014-12-02
31098,4500,1.31686,20.5793,7.3969,8.03828,0,1,99.297,4317,1,2013-10-16
31099,4400,3.30422,4.33006,,,0,1,96.9067,1867,5,2013-01-23
31100,2500,3.1427,,,,0,1,62.0296,365,5,2014-10-15
31101,4400,3.3281,17.0908,,,0,1,44.4001,1703,4,2011-12-03
31102,5300,2.88823,23.7592,9.38718,,0,1,45.5945,588,4,2013-12-23
31103,1700,1.3421,1.92755,,8.8784,0,1,21.374,1660,3,2010-12-29
31104,3000,2.26728,23.3237,,,0,1,66.0367,750,1,2015-10-28
31105,1200,,25.4674,,,0,1,25.08,1065,4,2016-01-29
31106,3200,1.54388,20.838,7.63653,8.20389,0,1,57.1985,987,4,2018-12-29
31107,5000,3.65509,4.19118,3.04428,7.66294,0,1,36.9967,1991,4,2014-07-08
31108,3900,3.77366,7.36844,,,0,1,18.4046,4553,3,2018-02-17
31109,4600,5.00877,,,,0,1,57.8251,4796,1,2011-01-08
31110,5500,5.21554,12.2262,,,0,1,42.4535,4755,4,2015-08-07
31111,2300,5.19778,21.0703,,,0,1,25.7996,1234,1,2015-11-02
31112,3100,1.71235,27.0174,5.19408,,0,1,45.193,1872,1,2017-10-18
31113,5900,4.86922,11.2944,,7.38059,0,1,55.7766,938,3,2017-08-01
31114,1900,5.59905,1.43171,,8.68054,0,1,90.0468,721,3,2019-07-08
31115,5500,4.25974,23.4938,5.69495,8.18292,0,1,75.5528,4687,3,2020-02-14
31116,,1.14993,22.6608,5.25573,,0,1,44.7898,3695,2,2019-01-25
31117,2300,3.62182,4.31194,8.556,,0,1,88.4003,1075,1,2016-06-13
31118,3100,2.85583,23.0744,3.81224,7.16662,0,1,28.939,1245,3,2017-08-19
31119,4400,4.5851,12.8705,,6.98012,0,1,65.7402,1355,3,2018-06-01
31120,5500,,17.1043,,,0,1,81.1196,1276,4,2015-07-16
31121,4700,5.42761,26.7606,3.8942,7.41652,0,1,68.8332,1813,2,2016-06-26
31122,2400,2.08784,21.0432,3.77359,,0,1,51.4623,1455,2,2016-12-14
31123,1200,3.87756,19.4387,3.87335,8.09806,0,1,98.738,1111,2,2012-02-13
31124,5900,1.61829,25.6251,4.83974,,0,1,26.7639,1452,1,2010-09-15
31125,4500,2.7888,26.4876,,6.64041,0,1,24.0551,1230,4,2016-08-23
31126,5800,2.35568,15.8263,6.83773,,0,1,84.6046,4697,2,2010-02-20
31127,,3.58605,8.20276,7.32824,,0,1,77.6378,39,3,2015-10-20
31128,5000,,8.37791,7.67264,8.8088,0,1,34.0116,1501,1,2018-02-26
31129,4700,2.71733,24.1683,,7.9569,0,1,46.521,1425,4,2019-01-21
31130,2200,4.91248,23.9022,6.25001,,0,1,52.072,2011,1,2010-05-28
31131,1600,,22.1699,,,0,1,26.8896,1130,4,2019-03-28
31132,3200,1.49809,21.5534,8.2305,,0,1,72.7628,1459,4,2016-06-04
31133,4400,5.52685,23.9984,4.6555,6.29836,0,1,83.7993,955,1,2019-04-21
31134,1400,4.88465,11.6092,6.79527,8.87756,0,1,50.4465,1873,1,2014-04-06
31135,5000,1.94281,26.7947,9.79111,,0,1,78.1659,1140,2,2010-07-03
31136,4700,5.48543,3.16923,,,0,1,80.4003,1735,3,2010-08-16
31137,2100,2.51541,15.4076,,7.97917,0,1,16.3421,1609,2,2016-03-24
31138,5100,4.73689,6.49961,,,0,1,59.8956,2003,2,2012-01-23
31139,5000,1.16431,16.4489,,,0,1,72.8642,2119,1,2017-04-22
31140,2800,1.59954,,3.7116,,0,1,39.2842,1874,2,2021-01-10
31141,2100,4.58936,6.32305,7.54773,,0,1,64.5601,2018,4,2016-04-13
31142,2900,5.76207,20.5649,3.44589,,0,1,79.169,976,1,2010-01-08
31143,,2.3641,1.11267,,7.84441,0,1,87.9075,1473,1,2010-07-11
31144,1500,4.4506,4.79064,,,0,1,19.8883,1134,2,2020-04-30
31145,1100,3.69079,5.45582,8.92076,6.97082,0,1,85.0713,1889,2,2012-12-01
31146,4200,4.18837,29.3765,,7.68045,0,1,65.4068,1593,2,2014-03-21
31147,4800,1.65526,17.9589,,,0,1,94.7413,1428,1,2011-02-20
31148,,5.18498,24.03,,8.12685,0,0,78.6572,1784,1,2019-03-03
31149,5400,3.6955,22.1385,,,0,1,81.2822,1985,4,2010-04-17
31150,3200,4.10876,25.0458,,,0,1,88.7997,1936,2,2015-02-27
31151,1500,3.62202,20.4344,6.0708,,0,1,80.5262,1775,3,2012-12-09
31152,1700,2.55043,,9.46675,,0,1,67.9309,615,4,2018-05-01
31153,,,,6.4067,7.61123,0,1,43.5569,1517,5,2016-06-01
31154,2600,5.62434,,5.88989,,0,1,25.7871,2063,2,2018-07-26
31155,2800,3.62794,10.347,,,0,1,93.1963,40,1,2019-05-07
31156,2000,5.39338,5.63798,,,0,1,92.9378,1588,1,2016-01-04
31157,2700,,2.96021,3.51496,6.78681,0,1,46.8565,4453,3,2011-11-10
31158,5800,,12.8004,9.31429,,0,1,94.6101,2006,3,2010-04-16
31159,1500,5.51359,,9.05474,,0,1,51.9817,1861,1,2020-03-22
31160,,1.88925,23.8188,,8.88285,0,1,40.4754,1887,2,2015-12-09
31161,2300,2.21639,13.2868,8.43684,8.36187,0,1,79.5607,723,2,2013-03-11
31162,5800,5.26514,27.6521,4.54862,,0,1,12.9851,1883,2,2017-05-27
31163,2500,2.70981,28.1341,,8.50506,0,1,71.8836,1491,2,2020-02-12
31164,1000,1.09943,,5.11797,6.90726,0,1,15.7531,732,2,2010-08-13
31165,2900,4.98642,5.43996,,7.90071,0,1,25.5639,3658,1,2017-05-27
31166,5600,4.68122,,,8.5003,0,1,53.0367,1206,1,2020-06-14
31167,2800,4.82655,8.49741,,,0,1,61.3937,1636,3,2019-07-16
31168,5800,4.74261,,,,0,1,15.3301,1763,1,2013-04-27
31169,4600,,18.2646,,7.8104,0,1,21.8808,2138,4,2019-01-05
31170,1400,3.27557,13.4601,,,0,1,95.1525,1841,2,2019-07-01
31171,5600,5.48191,10.0228,,8.60508,0,1,38.4478,1348,3,2012-11-03
31172,3600,1.33089,13.4663,6.61666,8.87704,0,1,38.5047,1631,4,2014-05-23
31173,,4.25498,20.0563,,,0,1,56.0748,1639,1,2010-04-30
31174,5500,2.22692,29.5169,,,0,1,36.456,1804,3,2018-06-07
31175,4100,3.35381,4.01902,,,0,1,26.5595,256,3,2020-04-19
31176,2400,1.86216,29.6852,9.69085,,0,1,89.6643,1772,4,2016-06-19
31177,2800,4.09543,,9.15765,,0,1,63.5548,4348,4,2016-06-06
31178,1100,5.55039,4.63705,,7.54529,0,1,88.8497,1489,2,2012-10-31
31179,3600,5.03246,21.3246,5.44223,6.24025,0,1,41.6926,1596,2,2018-10-30
31180,3600,3.09376,8.25323,7.54444,6.10059,0,1,58.6482,746,3,2012-06-04
31181,5500,3.22099,27.8123,,,0,1,89.8633,1389,4,2020-01-17
31182,,1.97701,7.62547,5.18854,,0,1,98.9806,4902,2,2017-09-04
31183,3000,,7.54744,4.51446,,0,1,52.7294,1538,5,2017-11-12
31184,,4.39705,26.5394,6.205,,0,1,57.7213,1548,5,2013-11-24
31185,2400,5.68919,26.6479,6.84122,,0,1,71.5458,1744,1,2018-07-05
31186,5600,5.96303,17.2526,7.95985,,0,1,58.9588,1329,3,2010-11-28
31187,3400,3.60382,14.9829,8.00182,,0,1,39.206,2170,4,2010-01-04
31188,1400,4.66018,26.2486,7.78152,6.65501,0,1,68.0122,2015,4,2010-09-27
31189,1100,5.47729,9.52872,,,0,1,57.2502,1030,2,2015-12-17
31190,4700,,21.7963,,7.56494,1,1,85.2281,1894,3,2015-07-16
31191,4700,5.09531,16.0642,6.55509,6.25515,0,1,43.5438,1910,2,2019-10-22
31192,5300,3.36205,13.3321,3.51856,,0,1,21.732,1941,2,2015-12-10
31193,,1.87375,,,8.80377,1,1,17.9139,4500,3,2012-11-18
31194,5800,2.89891,4.73396,,6.85987,0,1,42.3887,2151,4,2011-05-15
31195,,,,4.03665,8.24255,0,1,59.7235,1895,4,2017-11-01
31196,4800,5.49127,14.5552,6.35662,,0,1,61.575,695,3,2019-12-03
31197,5900,2.42921,17.5319,9.51682,8.15457,0,1,17.2854,930,4,2010-12-12
31198,3900,4.59618,19.5932,,,0,1,82.1544,269,2,2020-12-13
31199,3200,,12.1979,,,0,1,94.3244,1684,1,2012-12-04
31200,2200,1.29902,17.7905,,6.46776,0,1,42.0346,1569,4,2013-07-05
31201,2100,,14.5078,,,0,1,14.0131,1145,2,2015-09-22
31202,4500,5.47175,5.51717,,6.39719,0,1,89.4112,375,3,2018-11-11
31203,5900,4.4545,,6.47465,6.40748,0,1,66.7764,760,2,2010-02-26
31204,2000,1.50011,,8.55144,,0,1,86.1297,881,4,2011-11-02
31205,5100,5.60294,,,,0,1,60.3519,4082,1,2012-04-26
31206,1200,,17.2736,6.55469,,0,1,52.0215,1981,2,2019-08-04
31207,5700,2.08084,2.05965,,8.25069,0,1,21.8561,1354,3,2018-01-01
31208,3100,3.53755,8.95151,,,0,1,17.1009,1309,1,2019-01-10
31209,1300,,18.0585,6.6853,7.84352,0,1,99.2276,2172,4,2019-04-23
31210,3700,5.70799,8.10483,,,0,1,13.532,1616,4,2012-11-17
31211,5200,,21.0898,4.83945,,0,1,39.3831,1094,1,2020-08-14
31212,4100,1.41522,21.3244,7.19063,6.8278,0,1,58.0067,225,3,2020-01-26
31213,4600,4.70646,15.3995,,,0,1,62.9175,2159,3,2012-07-02
31214,2400,1.32437,29.8597,,7.14428,0,1,93.3334,506,3,2017-10-18
31215,5800,1.93,14.9399,4.12352,,0,1,50.6122,1227,1,2016-12-08
31216,1200,2.46858,24.3448,,,0,1,80.5801,1115,1,2016-07-23
31217,1900,1.75494,18.5015,,7.19323,0,1,60.2558,1905,2,2020-07-31
31218,1800,2.75986,,,,0,1,24.1623,2002,4,2016-03-21
31219,,4.455,4.72118,9.12328,,0,1,44.2074,1789,1,2013-02-24
31220,3200,1.07395,13.1811,6.2282,7.08954,0,1,66.6051,4064,4,2016-06-29
31221,5700,4.59548,12.5346,8.84904,,0,1,23.8307,1973,2,2020-06-11
31222,3700,3.29962,,,7.8181,0,1,93.3815,2065,3,2018-10-20
31223,3700,3.2926,28.0125,,6.208,0,1,58.0799,1787,1,2018-05-27
31224,,,,5.66611,8.59614,0,1,36.6527,1767,2,2013-06-23
31225,4500,5.91224,25.4128,3.29728,,0,1,61.6087,2064,4,2020-09-25
31226,5000,3.81933,16.261,4.57991,7.86606,0,1,26.7158,1507,1,2017-12-11
31227,3400,5.57595,27.1709,,6.42705,0,1,30.5908,2080,1,2011-07-06
31228,5200,2.74678,26.0343,4.71885,8.09159,0,1,23.686,347,4,2020-01-02
31229,4600,3.49561,13.6692,5.43651,,0,1,76.7324,335,1,2010-08-07
31230,2000,1.32624,2.88545,,,0,1,64.9845,4091,1,2010-05-19
31231,3500,5.20393,,,,0,1,82.3789,1182,1,2015-07-10
31232,4200,5.73123,25.9112,,,0,1,81.4004,2164,3,2016-07-10
31233,4700,2.38056,,,,0,1,94.5253,2021,2,2020-12-12
31234,1900,2.40182,16.7011,,,0,1,99.658,1842,2,2015-04-28
31235,1700,3.583,3.20035,,,0,1,54.6351,1701,1,2017-09-29
31236,2000,1.83963,,,,0,1,10.4521,4683,4,2011-03-08
31237,3500,,1.12795,,,0,1,42.2042,55,4,2017-07-09
31238,4800,2.82576,6.28888,3.29112,,0,1,66.5997,1827,5,2016-01-11
31239,3700,3.63073,28.911,4.71976,8.32104,0,1,97.3694,1970,2,2011-07-31
31240,1000,,3.52444,,,0,1,29.5242,1571,1,2019-12-17
31241,,3.05479,10.9237,,,0,1,47.1027,2016,3,2013-12-13
31242,4800,2.39041,,3.71158,,0,1,32.1051,1160,3,2012-01-10
31243,2200,5.64092,,7.98179,8.30107,0,1,68.7846,1258,1,2012-06-21
31244,,5.05028,21.8211,7.09236,,0,1,53.7182,886,3,2013-01-30
31245,5100,,12.8947,5.78828,,0,1,55.8451,1651,2,2015-12-17
31246,5400,5.42952,20.1292,,,0,1,85.5371,2212,1,2020-10-12
31247,5900,2.01292,16.8074,,7.87553,0,1,58.8145,1752,2,2013-06-09
31248,3400,5.68344,20.9797,,,0,1,24.5804,2078,3,2016-02-16
31249,3100,2.26901,26.7527,7.11105,,0,1,91.7766,1545,3,2015-06-23
31250,3800,3.98184,28.674,4.60674,,0,1,79.1434,1310,3,2011-04-11
31251,3600,1.98274,19.489,8.27666,,0,1,11.3192,1246,3,2020-05-19
31252,1700,5.63866,19.4346,,,0,1,93.1231,1493,4,2015-10-08
31253,3500,2.67382,,,,0,1,47.947,1337,3,2017-10-20
31254,4900,3.1916,6.55807,,7.77328,0,1,37.7193,2055,1,2017-06-23
31255,2800,4.72235,,,,0,1,28.2039,447,1,2014-02-08
31256,3900,3.33545,,7.5066,6.28221,0,1,20.6316,2020,2,2017-12-19
31257,4000,4.90705,25.9282,,,0,1,41.3313,271,4,2010-06-17
31258,5900,1.79981,,3.70651,7.66631,0,0,40.1237,4835,4,2017-09-20
31259,3300,4.30343,29.5834,,,0,1,34.521,58,1,2012-02-23
31260,2500,3.19165,,,8.16973,0,1,43.6361,502,2,2015-06-02
31261,2400,5.13662,26.389,,,0,1,31.4307,892,4,2018-01-30
31262,3500,4.68394,24.5889,5.48604,,0,1,98.1701,3910,1,2019-01-16
31263,5700,3.47969,,,7.81144,0,1,40.3685,1241,2,2018-06-06
31264,1100,5.8958,27.4515,,8.22102,0,1,44.2432,1996,4,2018-12-05
31265,2700,2.70772,27.5628,,,0,1,31.1531,2148,3,2018-05-27
31266,,4.0045,9.61094,,,0,1,57.9827,1663,4,2014-02-05
31267,3400,5.2767,21.5528,,,0,1,63.4814,1579,4,2020-02-29
31268,1800,2.87691,,,,0,1,63.2595,626,1,2018-03-23
31269,3800,3.80632,3.02061,3.91894,,0,1,48.6983,2245,4,2010-01-20
31270,,4.32744,,,8.09512,0,1,50.1601,1021,1,2015-10-03
31271,4400,5.0134,19.5194,,,0,1,48.3759,2112,4,2020-01-31
31272,3100,2.12346,24.1804,,,0,1,93.6561,2228,1,2014-07-22
31273,1300,,,8.28928,8.56855,0,1,26.7929,1650,2,2014-08-22
31274,5900,5.48474,25.9369,5.91166,7.85631,0,1,24.6831,1869,1,2014-03-26
31275,4900,5.10423,,,,0,1,29.5024,2070,1,2012-07-18
31276,4900,4.83785,20.6196,,,0,1,91.7256,2189,3,2018-06-02
31277,1600,4.70015,18.4736,5.88814,,0,1,34.5969,2146,1,2016-04-30
31278,5200,1.36945,21.848,,8.64335,0,1,14.3617,4512,3,2015-04-28
31279,4800,,15.3881,,,0,1,80.8077,2074,3,2018-07-23
31280,3900,4.81408,6.14841,4.85323,,0,1,76.0717,957,4,2020-12-29
31281,1400,2.02367,,,7.31261,0,1,67.9013,4963,3,2014-07-04
31282,5800,5.16596,22.2504,,7.72402,0,1,16.0104,4124,1,2016-06-05
31283,3600,2.2867,15.8581,7.15834,8.04064,0,1,31.9094,361,5,2014-07-12
31284,,,,,,0,1,97.589,2135,1,2020-05-13
31285,4500,3.60916,7.97688,,6.11094,0,1,63.6652,1617,1,2011-01-16
31286,3000,4.64323,15.8009,,,0,1,89.2558,995,2,2020-10-17
31287,5800,5.8375,22.4134,,,0,1,43.4534,1880,1,2019-10-06
31288,4900,4.59321,12.8751,9.79747,8.4379,0,1,66.8061,383,2,2013-06-22
31289,1900,,19.936,,8.97227,0,1,81.4541,1335,1,2011-03-20
31290,4200,3.10812,23.1187,,7.14347,0,1,44.0035,2210,1,2020-10-27
31291,3800,1.82179,12.4501,,,0,1,69.1208,1091,4,2010-09-22
31292,3400,4.13465,28.3722,,,0,1,12.0806,1544,3,2020-11-03
31293,5800,1.48158,17.9137,5.58008,6.38962,0,1,42.0787,2174,2,2013-11-18
31294,5100,3.39578,22.2015,,8.47537,0,1,63.7333,1412,4,2017-03-15
31295,,3.47351,15.7819,,6.11118,0,1,98.0935,1360,4,2011-11-17
31296,1500,1.60201,29.3386,,,0,1,48.9326,1948,3,2015-12-14
31297,4100,5.27956,,,,0,1,91.7366,2147,1,2014-08-22
31298,4200,4.64798,6.92379,,6.66154,0,1,34.5414,2125,4,2014-08-03
31299,2400,3.68915,26.8265,,6.07946,0,1,32.565,4659,1,2015-09-21
31300,4200,4.94679,,9.8854,,0,1,97.8624,4671,4,2011-11-12
31301,3700,5.57511,,7.99393,6.75643,0,1,32.0557,2233,4,2010-08-14
31302,4400,2.49461,21.6128,,,0,1,95.5551,1494,2,2016-04-04
31303,4400,3.9332,1.10607,,7.30708,0,1,75.8821,1642,1,2016-01-27
31304,3500,2.04578,14.0858,,,0,1,51.6165,1899,3,2020-10-06
31305,1900,1.15282,6.49649,,,0,1,40.7675,1840,3,2012-03-27
31306,2100,5.13601,2.32237,8.43267,6.72086,0,1,17.6632,1119,3,2015-10-30
31307,3900,2.87712,19.2496,4.77721,6.78698,0,1,76.3301,1481,2,2011-02-16
31308,3500,,5.63758,,,0,1,33.2638,2058,3,2013-07-27
31309,2700,3.94158,21.517,,,0,1,18.2169,856,3,2014-12-06
31310,3600,4.96844,14.736,,,0,1,36.4782,1097,1,2016-09-24
31311,3000,5.85928,,,8.66904,0,1,86.0347,1193,3,2011-08-21
31312,5300,1.15392,26.8904,5.50022,,0,1,36.9695,1733,3,2016-03-07
31313,4100,3.56959,14.0051,8.03413,,0,1,59.316,2229,4,2020-03-16
31314,4200,4.35374,,,,0,1,58.4493,38,3,2012-03-11
31315,2600,1.0222,16.7433,,7.94915,0,1,75.7348,1885,2,2010-11-29
31316,3100,2.966,25.8842,,7.37419,0,1,25.4203,1850,4,2011-08-28
31317,2800,1.09297,22.2752,6.31895,,0,1,76.2606,1448,1,2014-07-07
31318,3000,5.77614,2.65568,,8.67354,0,0,42.7795,2152,1,2019-02-08
31319,3900,5.13747,24.9594,4.31624,7.56341,0,1,80.5779,1476,3,2017-11-20
31320,2000,1.90495,6.59157,6.3395,,0,1,41.8973,2299,4,2018-08-26
31321,5300,2.52746,,8.84834,,0,1,24.5292,1215,4,2015-05-18
31322,5000,1.04071,21.6043,,,0,1,96.6753,1128,1,2016-09-09
31323,5800,3.64219,7.42355,,,0,1,81.8054,2042,1,2017-01-03
31324,1700,2.30259,,,,0,1,14.6948,2073,5,2010-04-11
31325,4100,5.59961,4.63087,,,0,1,81.0392,1890,2,2015-01-12
31326,5500,3.18271,12.4577,5.90772,8.24391,0,1,46.2953,898,3,2020-04-14
31327,5900,2.14205,20.7571,,6.95408,0,1,61.5774,1284,3,2010-09-03
31328,,2.39533,,,6.92824,0,1,63.0597,1768,1,2018-06-25
31329,4500,1.41054,4.51483,,,0,1,26.5896,1843,2,2012-05-09
31330,5300,,17.7083,5.26131,,0,1,80.5698,340,4,2017-08-20
31331,5400,1.85392,7.45298,6.241,8.08659,0,1,99.989,4,4,2013-10-12
31332,4300,4.41139,2.47013,,,0,1,10.0556,1877,4,2011-09-29
31333,2300,2.8439,16.0015,5.56531,7.96034,0,1,81.7967,590,5,2020-08-23
31334,2100,1.83676,29.1905,,,0,1,82.9453,1979,3,2016-09-11
31335,5600,2.41509,21.6972,,6.48826,0,1,54.016,228,4,2020-05-17
31336,3400,5.89106,29.3514,,,0,1,72.3462,2010,2,2019-04-17
31337,1400,,17.2387,,7.29804,0,1,40.1282,2084,4,2010-05-10
31338,,5.12504,20.1808,,,0,1,80.2929,1821,5,2014-10-22
31339,3300,4.87484,18.2566,7.4904,7.58575,0,1,66.8214,1919,4,2018-02-17
31340,5200,1.88088,29.1104,4.83533,,0,1,56.0021,2158,3,2016-04-04
31341,,5.97788,29.0067,,,0,1,22.9257,1814,3,2019-09-01
31342,2700,5.01313,18.3675,9.80698,7.18645,0,1,20.1896,1963,1,2016-03-11
31343,3700,3.15069,8.7622,6.05487,,0,1,58.5892,193,5,2019-08-02
31344,1900,,9.89162,,6.15556,0,1,54.9759,4898,4,2015-07-12
31345,4100,1.73204,4.82604,,,0,1,57.9689,1084,1,2019-03-09
31346,5900,1.70165,4.00083,,,0,1,42.1513,1465,1,2015-08-02
31347,2300,1.86906,11.2205,9.26425,8.27496,0,1,52.7646,2230,4,2010-08-21
31348,1900,,16.4599,,7.97148,0,1,83.6294,2343,3,2011-09-09
31349,1100,4.73394,2.06489,,7.50093,0,1,87.9984,1652,1,2016-04-16
31350,1700,2.95419,25.523,,,0,1,82.6732,917,4,2010-03-23
31351,2500,4.2522,28.87,,8.88062,0,1,72.672,4545,4,2011-06-10
31352,1400,5.7809,,6.72854,,0,1,58.9571,715,4,2016-07-29
31353,4700,1.45938,4.1927,,,0,1,53.9635,1904,4,2017-09-29
31354,1300,1.42978,27.2345,,,0,1,90.6677,507,5,2018-02-11
31355,2100,,,,,0,1,83.3332,2222,4,2017-07-12
31356,1400,3.38055,,,,0,1,35.3803,1563,3,2014-12-21
31357,1500,1.82588,20.1749,9.3636,,0,1,23.7497,2029,3,2020-04-16
31358,1400,1.14209,,6.94471,,0,1,71.1873,1901,1,2015-10-19
31359,2100,3.74303,,,8.36551,0,1,70.5773,1129,4,2015-09-25
31360,,2.16169,26.7166,8.27803,8.77746,0,1,94.4722,1811,1,2012-12-29
31361,5100,4.90609,22.9543,,6.09706,0,1,56.0858,2019,2,2015-02-26
31362,2700,2.93292,16.6099,,6.15824,0,1,23.2704,1712,4,2013-09-09
31363,4000,1.19202,24.1777,,,0,1,16.6742,2192,4,2011-03-21
31364,3300,4.33359,22.915,,7.89378,0,1,37.6471,1844,3,2018-05-04
31365,,4.86308,,,,0,1,36.4892,1628,2,2012-12-13
31366,5400,5.01078,3.29293,9.1787,8.28358,0,1,85.9791,398,3,2020-12-08
31367,3500,,15.3688,4.13294,,0,1,55.1728,284,4,2016-07-31
31368,2900,3.74068,,,,0,1,76.3707,1413,2,2013-07-05
31369,2600,2.46658,1.8557,,,0,0,14.4333,2103,3,2012-11-10
31370,1200,3.08766,26.5912,4.7046,,0,1,13.3886,1945,4,2012-08-30
31371,1700,1.55705,26.3775,,,0,1,85.2921,1731,4,2011-04-20
31372,,4.01538,,,,0,1,95.9677,2307,3,2020-09-30
