lkp,bsk5,hsk,soluble_oxygen,ph,roundworms,conformity
,60.1691,34.2448,,13.4255,0,0
8200,11.6833,38.5967,1.07163,10.6517,1,0
930,25.492,58.8162,2.37831,,1,0
5700,13.3524,73.8962,,,0,0
850,50.6677,,,14.0108,0,0
61000,44.8705,86.8116,2.29492,13.2239,0,0
99000,61.3714,,,,0,0
87000,22.9364,37.8634,,12.6751,0,0
710,16.2899,61.3424,2.90376,,0,0
590,71.9393,59.5019,,13.2098,0,0
900,7.21303,43.8357,,,0,0
560,42.5797,88.5679,,,0,0
94000,77.8649,56.1785,,,1,0
92000,38.1082,50.2872,1.02356,9.91794,0,0
98000,62.4051,91.5144,,,0,0
890,55.5014,93.8457,2.60571,9.80542,0,0
930,59.5082,31.5799,2.35371,,1,0
510,21.4325,77.8956,,,0,0
680,43.9709,83.8228,1.54955,10.1896,0,0
61000,59.4771,,1.4334,13.8385,1,0
8800,33.8603,57.828,,,1,0
5300,14.4867,92.6958,,,0,0
640,65.6757,49.0316,,13.1544,0,0
950,31.9241,,,9.7955,0,0
990,26.0431,66.3462,,,1,0
970,39.495,46.3497,,,0,0
98000,42.1417,69.0652,,,0,0
9200,51.4264,71.3722,1.30413,9.78078,0,0
570,69.5421,43.7073,,,0,0
590,49.5369,51.4397,2.55565,,1,0
55000,,73.7257,2.55124,,0,0
5200,72.3176,85.5298,2.3144,11.867,0,0
8800,33.5625,53.462,,12.0626,0,0
7300,48.1873,66.5919,,9.08849,0,0
580,53.0233,40.3209,2.64388,10.8417,0,0
52000,79.5711,51.4468,,,0,0
62000,66.8973,49.329,,,0,0
93000,79.1405,,,,0,0
9700,40.8632,78.5027,,9.33143,0,0
9000,,,,,1,0
8300,54.876,73.3441,1.87856,,1,0
59000,48.1287,75.1369,,,0,0
760,20.0938,34.4346,2.0226,,0,0
620,34.4926,86.4367,1.00865,,0,0
6400,66.2029,55.1385,2.61872,,0,0
8900,71.8361,62.3132,,10.6297,0,0
9000,21.5972,48.734,,,1,0
880,,58.7922,1.08771,,0,0
81000,69.9995,69.4781,,13.4519,0,0
9200,79.2087,79.6651,,12.1577,0,0
880,69.6314,67.1857,1.41993,11.3477,1,0
,35.8042,,,12.8212,0,0
97000,63.3708,42.1511,,,0,0
990,,33.2917,,9.85503,0,0
8500,,44.5747,,9.07508,0,0
79000,37.2024,30.7457,,10.8809,0,0
650,62.6691,62.6021,,10.8587,0,0
920,34.8842,46.6492,,,0,0
,25.3952,63.079,,,0,0
500,25.121,92.2681,2.87747,,1,0
5000,51.6823,,,,0,0
,26.0076,93.304,2.03177,,0,0
,73.5679,65.4737,,13.863,0,0
940,67.3093,87.8952,,,0,0
9400,17.1727,,,,0,0
6500,8.72882,,1.98483,,0,0
5400,15.9449,,1.30614,,0,0
770,33.3943,69.5315,,,0,0
7000,,87.444,2.01083,,1,0
900,46.753,60.1889,,11.6774,0,0
8400,79.6217,,1.23821,,0,0
61000,53.6505,65.3718,,11.6054,0,0
860,,64.1377,,,0,0
980,74.3925,75.8126,,,1,0
7100,30.8416,36.0398,2.08263,,1,0
59000,,77.2439,,,0,0
5200,38.5371,78.247,,10.4364,0,0
81000,,34.7317,1.0397,,0,0
6400,75.5078,30.9582,,,0,0
,,43.0117,,,0,0
960,56.3609,50.5015,1.609,,0,0
710,24.645,56.4429,2.21181,9.44273,0,0
82000,46.5565,73.4611,1.3699,,0,0
65000,75.8421,97.3862,,,0,0
750,45.3833,32.6895,2.67099,,0,0
7200,79.3677,60.3826,1.69635,,0,0
9900,,30.2976,,11.1125,0,0
73000,28.2839,37.554,2.15904,,0,0
680,73.8396,76.8715,1.61287,11.2148,0,0
79000,16.3269,89.4001,1.57163,10.524,0,0
600,36.0436,34.1866,2.5014,,0,0
780,40.2863,31.5563,,11.424,0,0
920,52.5103,,,,0,0
890,21.6223,,,,0,0
7900,12.1713,48.1481,,14.8943,0,0
960,18.3346,59.151,,,0,1
700,15.6485,,,,0,0
7300,78.6783,84.7841,1.32035,,1,0
,,90.8599,,,0,0
9400,28.792,49.9427,1.87356,10.7832,0,0
91000,33.9024,77.2419,,,0,0
50000,33.8888,59.1787,,,0,0
8800,,56.025,1.00534,,0,0
890,,43.029,,12.4953,1,0
970,46.8898,85.449,,,0,0
92000,11.5726,35.6054,,,0,0
8900,53.5539,46.9906,,,1,0
94000,43.7033,56.2478,,14.0445,0,0
510,45.3999,89.7666,1.37047,,0,0
670,10.1489,98.1755,,13.6053,0,0
,7.09827,72.9214,2.24803,,0,0
5500,25.4499,52.7524,,10.7876,0,0
70000,72.2144,92.2343,,10.5728,0,0
750,47.9467,31.418,1.5701,13.7309,0,0
87000,,62.4539,,,0,0
,,41.1928,1.60384,14.0687,0,0
810,75.607,90.28,,11.9658,0,0
9400,54.3671,94.0732,1.13038,,0,0
97000,37.0943,74.3027,,10.9129,0,0
7200,40.2963,89.1411,2.99718,9.38939,1,0
990,13.0099,49.263,,,0,0
510,,60.3895,,,0,0
74000,18.5573,61.8855,,10.5492,0,0
9400,22.1126,93.0064,,,1,0
630,39.0421,57.9197,2.37167,,1,0
930,60.012,41.0236,,11.2943,0,0
50000,,80.1314,2.66885,,0,0
60000,25.7532,83.2574,2.23494,,0,0
7100,29.3985,58.6326,,,0,0
74000,32.1679,47.2238,,,0,0
86000,63.241,34.9867,,,0,0
96000,37.2657,91.0285,,9.41006,0,0
7400,56.8864,45.1799,,,0,1
92000,36.2186,,1.03223,,1,0
990,,57.3012,,9.95589,0,0
66000,74.3227,31.0052,,9.95251,1,0
8000,27.223,75.553,1.16731,,1,0
63000,34.4184,74.9332,,,0,0
660,69.9731,99.9827,2.10759,14.9434,0,0
65000,54.9722,65.0526,,13.1212,0,0
69000,51.6005,50.8375,,,0,0
510,,,,,1,0
540,76.9392,56.4705,,11.0778,1,0
840,10.6483,71.1384,,12.8305,0,0
620,34.6181,,1.62041,13.1558,0,0
93000,50.7883,42.9229,,13.1488,1,0
7100,51.0912,62.207,,,0,0
7800,8.85321,57.3762,,,0,0
8300,,84.8016,,10.7942,0,0
96000,,84.6373,,,0,0
500,36.4422,87.9821,1.31708,,0,0
65000,41.2344,71.7327,,11.3511,0,0
690,,90.3634,2.50573,,0,0
92000,78.2695,57.8681,,,0,0
6900,,65.0779,,,1,0
79000,8.83395,40.4814,2.03987,11.055,0,0
74000,7.6252,31.7188,,13.128,0,0
9700,48.3802,30.6797,1.39348,,0,0
77000,40.4365,46.8524,1.98879,,0,0
830,65.9192,97.2932,,13.5843,0,0
610,21.4159,63.0186,1.89294,12.4022,0,0
8500,61.3259,85.1094,,12.7116,1,0
990,79.1614,74.4253,2.78534,,0,0
7500,,,,,0,0
760,79.7772,55.474,,,0,0
620,,,,,0,1
9100,73.5359,63.7331,,13.683,1,0
65000,,97.6152,,,0,0
82000,45.6363,72.5428,1.52309,,0,0
780,48.78,93.1889,,,0,0
5600,14.1491,81.8929,2.31401,,0,0
95000,10.4903,37.5725,,13.566,1,0
7500,20.7218,64.9331,2.94055,10.3431,0,0
550,28.3317,30.4129,2.22159,,0,0
690,22.2881,,,9.63857,1,0
94000,66.8168,86.9009,,,0,0
7200,15.1814,66.2596,,9.19419,0,0
68000,,,2.93422,9.05847,1,0
,15.8262,90.2973,,,0,0
6000,59.8752,59.0206,,11.8361,0,0
89000,71.0315,53.4652,2.88466,11.5852,0,0
63000,8.24129,62.6706,,,1,0
930,72.9745,78.1246,1.85489,,0,0
84000,30.0066,,1.15536,,1,0
880,57.4279,47.4666,2.03101,14.8466,0,0
7700,,99.6785,1.30693,10.3701,0,0
7900,32.446,65.6301,2.5212,,1,0
690,11.6783,73.118,,9.7749,0,0
5000,42.2216,56.3864,,,0,0
690,47.4662,92.1493,,,0,0
6500,19.2594,,,14.0903,0,0
7700,8.59984,41.5248,,,0,0
58000,,68.2692,,10.7864,0,0
9500,24.7776,89.3557,2.6883,,0,0
900,27.4838,,,,0,0
,26.5645,69.9088,,,0,0
5700,30.5427,80.5471,,12.1092,0,0
87000,20.8608,43.4611,,14.968,1,0
87000,76.8292,56.6215,,,0,0
53000,70.9673,84.1528,1.74516,,0,0
71000,20.8026,78.2599,,,1,0
7400,,41.9146,,10.4694,0,0
540,18.9967,44.8733,1.08238,,0,0
71000,28.0616,90.6272,,,0,0
530,34.6412,,,12.3138,0,0
6700,76.4372,95.3635,1.04946,9.38309,0,0
930,15.3359,92.7374,,,0,0
99000,8.82042,73.5232,1.62945,,0,0
56000,68.7901,70.3801,1.46167,11.1953,0,0
870,6.15805,69.0182,1.38099,9.48047,0,0
7500,19.8963,75.4834,1.17576,,0,0
760,28.4566,77.2292,,,0,0
92000,34.803,49.7042,,14.4902,0,0
5700,22.0364,87.5692,,11.169,1,0
5500,27.2608,84.8318,,13.0936,0,0
7500,,54.1038,,,0,0
,31.4082,67.5708,2.01364,,0,0
62000,24.3942,36.0573,1.86654,14.4461,0,0
800,17.8024,,,,0,0
,79.3839,,,13.5935,0,0
64000,55.4057,87.0162,,,0,0
530,16.4299,69.0482,,10.7385,0,0
6400,14.4912,52.555,,,0,0
5100,68.9699,99.3858,,12.6344,0,0
,55.6477,,,10.7011,1,0
770,,,2.41378,11.6934,0,0
5400,42.9398,97.6147,,,0,0
7700,38.3111,97.3885,,11.5503,0,0
5900,,41.9914,,12.6596,0,0
87000,60.2766,48.039,,,0,0
8400,43.0364,63.3247,,11.9886,0,0
8700,30.0024,52.2083,,10.3287,0,0
72000,66.6653,59.346,,,0,0
880,63.9257,83.1872,,10.357,0,0
5900,70.1791,,,13.2828,0,0
9800,13.4709,53.28,,12.3469,0,0
980,25.4589,31.3457,1.80476,14.0463,0,0
820,,94.1114,,9.91061,0,0
,75.8496,38.3116,,,0,0
82000,74.3787,46.2601,1.57677,,0,0
6000,76.8295,38.641,,,1,0
8400,37.8136,54.3451,,,0,0
940,42.3904,,,,0,0
6400,11.8041,,,,0,0
6000,,75.424,2.04449,11.1002,0,0
8300,63.6385,68.3934,,9.35158,0,0
720,27.1862,,,13.1198,1,0
62000,68.6379,58.1017,2.26232,13.3673,0,0
960,32.288,69.9332,,,0,0
61000,71.782,34.6014,,9.09684,1,0
,19.765,77.0865,,11.7511,1,0
8000,18.6631,60.6603,2.05059,10.3029,0,0
52000,77.223,90.1468,,,0,0
7900,61.339,95.8889,,13.7402,0,0
6300,73.3694,36.6822,,,0,0
7700,9.08956,34.5801,,,0,0
570,14.7621,56.693,,11.3694,0,0
690,31.1588,44.1653,,,0,0
51000,45.4551,51.7848,,10.0395,0,0
700,66.3993,,1.37928,,0,0
770,62.4761,63.8516,2.6533,,0,0
85000,31.8328,93.531,,,0,0
8500,43.3491,74.4129,,,0,0
900,65.1219,34.0665,,,1,0
6000,76.3301,84.767,2.57301,,0,0
,22.1606,80.6452,1.17815,,0,0
610,52.2995,44.5261,1.51262,10.8262,1,0
7800,58.818,32.8819,,9.88171,0,0
780,8.12474,72.5883,,,0,0
59000,22.2323,62.0388,,,0,0
640,29.7172,70.5291,2.42742,13.7412,0,0
77000,20.9858,44.1773,,,0,0
60000,15.3441,87.1929,,,0,0
850,26.1868,45.7381,,,1,0
56000,,74.1376,2.08821,,0,0
5100,32.8821,83.1178,,12.7449,0,0
500,34.5787,41.3926,2.48225,11.389,0,0
790,66.5806,71.3091,,11.9217,1,0
59000,55.4121,76.1908,2.05646,,1,0
790,73.5798,99.7588,,,0,0
9700,71.7671,92.1468,,,0,0
,69.2438,67.6639,,,0,0
54000,25.8533,58.9145,,13.2214,0,0
7400,42.6819,99.115,,,0,0
89000,63.8656,47.9537,,11.514,0,0
6600,29.1748,52.2993,,9.47243,0,0
52000,25.6479,66.9544,,10.8969,0,0
650,,37.2417,,11.045,0,0
600,63.0535,46.1025,,,0,0
6800,61.6974,41.3568,,13.4556,0,0
930,36.633,58.7446,,11.4241,1,0
99000,63.5758,95.5153,,,0,0
670,55.1636,45.1806,2.30748,,0,0
50000,45.0203,61.4024,2.34851,,0,0
560,48.0158,89.4285,,,1,0
63000,39.0596,,,,0,0
92000,19.3735,37.8148,1.66961,,1,1
690,48.546,49.6985,1.24572,10.135,0,0
,,,2.1423,14.8918,0,0
9100,39.4804,34.2451,2.21631,,0,0
660,,61.4931,,12.2963,0,0
8700,52.6917,57.9958,,12.7106,0,0
75000,46.0602,39.819,,12.7864,0,0
870,69.6435,72.5421,,12.7616,1,0
990,17.339,95.8051,,9.42935,1,0
89000,48.3682,96.0629,1.63784,,1,0
500,66.5131,99.4041,,,0,0
9900,16.0557,,1.928,13.8265,0,0
8300,48.0648,,,,1,0
6400,78.7792,90.4241,1.51103,,0,0
990,9.319,89.8936,,,0,0
,57.0363,,,11.6211,0,0
80000,34.4569,44.9222,1.47901,,0,0
,44.7907,46.0092,,,0,0
53000,22.5089,,,11.423,0,0
76000,39.35,42.7711,,,0,0
760,,95.2895,1.36242,,0,0
50000,37.579,63.271,1.53803,,1,0
76000,53.688,80.5022,,,0,0
79000,77.1555,44.4066,,,0,0
7200,42.6227,,,,0,0
5900,69.1508,,,11.4032,0,0
52000,59.4834,59.638,1.26762,,0,0
860,41.9471,96.1877,1.87629,,1,0
510,,64.6165,,,0,0
8500,56.6822,75.2978,1.5782,,1,0
9500,39.1071,86.1128,1.01248,,1,0
93000,70.6021,,,,0,0
9600,,62.4677,,13.2829,1,0
,28.185,43.6909,,10.8437,0,0
680,24.549,,1.81303,,1,0
63000,47.0687,37.2844,,,0,0
810,64.6969,86.7794,2.87929,,0,0
7000,52.97,61.2315,1.9188,,0,0
9300,56.2845,33.2942,,,0,0
980,12.8132,,2.10931,,0,0
900,64.3362,75.0138,1.50925,,0,0
67000,75.0983,,,11.3607,0,0
7700,,98.9966,,,0,0
860,19.8889,55.7905,,10.1229,0,0
6100,15.3518,56.3097,2.36378,,0,0
5900,9.93635,66.3229,,11.0722,0,0
63000,60.4281,63.4193,1.1771,,0,0
85000,26.8756,37.1476,,10.3425,1,0
5100,39.3402,39.8161,,,0,0
59000,32.6262,48.195,,13.1432,0,0
9900,21.8008,,,,1,0
6000,30.3956,89.9398,1.67191,14.8534,1,0
78000,22.3289,49.6047,,,0,0
8900,12.0173,71.8588,,,0,0
8900,33.2405,62.8516,1.83407,14.3691,0,0
910,71.8423,99.7109,1.47561,,1,0
5900,47.0669,57.5295,,,0,0
5600,21.8136,62.4057,,,0,0
8100,13.4412,52.0322,,,1,0
8200,74.3278,91.2326,,,0,0
720,41.9041,33.3314,1.50206,11.5948,1,0
670,56.7508,46.0673,2.458,,0,0
69000,59.3951,95.4737,,,1,0
,59.9969,45.0131,,,0,0
84000,16.7446,30.7741,,14.8749,0,0
6400,69.3781,31.7643,,,0,0
8100,36.5363,93.2408,1.12878,,1,0
72000,26.7369,73.1983,,,0,0
710,26.1832,74.4007,,,0,0
89000,47.9642,48.1322,,,0,0
960,,99.0254,2.00858,10.8117,0,0
,48.987,44.3049,,12.8091,0,0
5800,63.3679,32.5346,,,0,0
710,31.8092,,1.26088,14.9147,0,0
83000,33.0345,85.7627,,9.5996,0,0
85000,50.223,64.5736,,13.407,1,0
9200,50.1207,92.7687,,,0,0
67000,,54.3903,,12.1356,0,0
60000,49.6924,91.4275,,10.7688,0,0
920,8.62,64.1031,2.65695,11.8744,0,0
79000,29.9982,88.6125,1.60013,,0,0
960,33.6427,79.6863,,,0,0
7400,73.2599,79.3518,1.993,12.1494,0,0
,56.2799,88.142,,13.8656,0,0
6600,9.28248,,2.32197,,0,0
,42.5246,53.4549,,,0,0
77000,43.6827,62.3072,2.11316,12.6445,1,0
880,17.5515,54.4668,,,0,0
770,40.3533,40.0334,,,1,0
970,33.0898,54.3288,2.71138,,0,0
72000,,31.7649,2.93003,,0,0
5600,43.3616,75.5869,,12.9275,0,0
9200,36.3427,58.5833,,,1,0
79000,57.4821,,,,0,0
790,31.255,30.062,,,0,0
63000,,,,,0,0
9600,57.2557,91.6587,2.87135,,0,0
980,58.6422,46.0518,2.65023,,0,1
95000,20.3804,83.448,,11.9848,0,0
6400,36.0624,,1.77594,,0,0
67000,10.941,45.1642,2.87676,13.4755,0,0
63000,21.1014,37.8205,,11.8006,0,0
830,9.14427,,,14.0405,0,0
8300,25.9738,,,,1,0
590,53.4,60.0007,,12.5166,1,0
500,39.6912,98.2225,,,0,0
5000,6.6924,54.0262,,,0,0
79000,71.3761,63.0688,1.06574,,0,0
6600,63.6392,,1.56548,9.97855,0,0
61000,38.4329,93.1246,,,0,0
760,78.5863,89.0186,,,0,0
52000,69.2944,89.0153,,10.9401,0,0
5300,41.7943,40.7907,,,0,0
670,63.1198,,1.89989,,0,0
61000,28.1498,,1.51256,,0,0
580,44.4469,33.8901,,,0,0
5800,71.8154,87.4052,,,0,0
5000,59.7985,63.842,1.11166,11.2131,0,0
570,7.06792,37.2852,1.77702,,0,0
590,65.6242,70.0828,1.9948,,0,0
94000,53.4683,,,,0,0
820,22.8705,75.3206,1.16567,,0,0
890,22.3143,66.1021,2.69959,,0,0
800,,98.3026,,14.2051,0,0
77000,79.1931,63.4196,,13.4587,0,0
720,35.0248,41.5463,,,0,0
910,9.4465,53.9796,2.54813,,0,0
7000,63.3753,57.9253,1.16941,,0,0
7200,69.8404,72.0188,,,1,0
6000,70.4821,82.7059,,,0,0
7800,,76.3073,1.37294,,0,0
9400,23.732,91.731,1.54721,,0,0
860,12.1122,68.912,2.9437,11.338,0,0
750,,71.4334,,,0,0
540,53.167,98.8138,,14.462,0,0
9700,18.6541,89.5489,,9.54523,1,0
5400,20.1606,98.9634,2.1714,9.56104,0,0
920,45.1797,52.6462,,,0,0
9300,34.591,86.4828,,12.0985,0,0
91000,79.4757,,2.99771,9.44179,0,0
,10.0244,,,,0,0
,60.2427,32.3147,,,0,0
530,39.5687,49.4094,,14.1299,0,0
52000,55.5875,84.9483,,12.7537,0,0
65000,17.9064,94.3896,,11.1917,0,0
9800,58.8854,,,14.0865,0,0
9200,11.2498,93.205,2.41165,,0,0
9300,18.9652,40.0769,1.66669,,0,0
8700,51.0588,55.5437,,,1,0
6100,71.2956,86.5617,1.71425,,0,0
9400,60.2418,,,14.8292,0,0
88000,,,2.17984,10.2601,1,0
5800,14.1929,90.3332,1.79922,,0,0
94000,19.0352,99.1266,,,0,0
50000,39.4396,,2.50245,,1,0
85000,77.4572,42.6642,,,0,0
5200,57.5743,58.4171,,,0,0
90000,34.7562,67.0616,,13.0801,1,0
510,62.5941,76.1914,1.21813,14.4872,0,0
8200,68.0705,47.0436,1.70547,,1,0
78000,78.7871,61.6821,,,0,0
610,9.95113,30.2663,2.9379,,0,1
750,70.949,,,,0,0
590,,92.4812,,,0,0
510,49.9535,31.7594,,,1,0
7700,56.3159,,,,0,0
60000,16.852,58.2391,2.27462,12.7959,0,0
610,6.894,34.5056,2.55432,,1,0
9000,45.9072,59.4684,2.46504,,0,0
760,32.3206,87.2389,1.3011,12.1868,1,0
620,31.4193,65.8017,,,1,0
5200,56.6404,77.2948,,,0,0
580,27.6337,51.9152,1.883,14.3546,0,0
700,23.9401,,,,0,0
7000,73.5588,62.2952,,,0,0
880,44.9711,,1.00795,,1,0
6600,67.791,94.1568,,12.2938,0,0
,79.5559,51.6912,2.26857,,0,0
84000,47.4993,90.2048,1.33337,,0,0
530,16.0366,99.4664,,12.0577,0,0
62000,41.5619,41.8273,,,0,0
690,43.9851,81.2439,,,0,0
580,17.0645,30.9223,,14.7467,0,0
600,66.2279,61.5272,1.63249,,0,0
630,63.9659,,,14.2737,1,0
780,,87.8759,2.29804,,0,0
68000,18.1509,85.1346,2.61162,12.5376,1,0
72000,9.13352,80.931,,,0,0
720,61.6475,72.8971,2.77201,,0,0
650,57.4468,,1.32152,,0,0
790,64.2924,88.2256,,,0,0
980,14.6551,37.8759,1.36394,9.63843,1,0
81000,,54.9845,2.72504,12.9162,1,0
93000,75.5927,63.6464,,,0,0
840,63.8978,58.7987,,,0,0
50000,37.5665,59.3546,1.4632,14.3759,1,0
7000,57.1092,54.2888,,,0,0
6900,35.8039,39.2458,,,1,0
870,75.5246,45.5396,,11.6474,0,0
970,19.0754,51.8685,2.96312,,1,0
58000,16.2892,39.7513,,14.2716,0,0
97000,63.2528,98.5475,,11.302,0,0
9300,44.7356,97.0677,2.309,9.62664,0,0
580,17.0124,97.2039,1.71276,13.8748,0,0
9200,18.9782,94.4072,,12.4291,0,0
580,58.9292,81.9773,,9.38176,0,0
75000,67.5459,72.8463,,9.66981,0,0
8600,74.4185,62.1704,2.48754,12.3531,0,0
620,49.6619,49.1466,1.22719,,0,0
71000,42.3017,47.0949,1.44578,,0,0
,20.6341,71.2898,,,0,0
8800,54.0641,77.7817,2.37827,10.4711,0,0
,51.6486,61.3869,,9.4527,0,0
6900,77.9013,64.8705,,9.05436,0,0
980,,30.1283,,,0,0
,16.075,99.6603,,,0,0
810,24.7196,30.8369,2.94176,,0,0
84000,27.0322,77.1732,,12.8459,0,0
9400,30.0854,66.1392,,,1,0
960,67.7226,,,9.0371,0,0
53000,23.7232,44.6642,2.71368,10.327,0,0
73000,,59.1677,,12.7445,1,0
,12.9831,76.5475,1.51838,,0,0
8500,,49.3353,2.20465,14.3956,0,0
54000,37.8026,49.5841,,11.6739,0,0
74000,53.1824,,,13.558,0,0
74000,35.2044,43.5338,1.93598,,0,0
51000,29.4472,,,13.0983,1,0
5800,61.6148,50.3632,2.5961,10.7247,0,0
78000,23.6655,79.521,2.07754,,1,0
640,,95.822,1.56329,9.39542,0,0
6500,35.8266,58.4403,,,1,0
6500,72.7425,36.4471,1.34735,12.3134,1,0
5800,70.0671,53.0059,1.19442,,0,1
60000,46.8309,42.6694,1.57466,,0,0
,43.7549,46.7557,,,0,0
540,49.4465,72.2884,,,1,0
730,54.7156,41.9399,,10.2446,0,0
540,69.2667,91.6573,,,0,0
6900,,32.3987,1.83704,,1,0
8000,64.2465,44.6234,2.2227,,0,0
9900,51.3011,86.8367,,,0,0
,30.5495,,,,1,0
94000,31.0069,48.9451,,9.32982,0,0
870,38.1353,88.6809,2.52976,10.6239,0,0
810,78.6821,55.7054,2.86457,,0,0
7300,69.5475,65.988,,,0,0
87000,48.489,63.8361,,13.6463,0,0
9900,46.8318,31.6073,,14.1554,0,0
8000,47.0135,40.444,,,0,0
60000,9.38269,76.489,1.81659,,0,0
9000,,90.114,2.54018,,1,0
5500,18.6438,63.5181,1.90084,,0,0
920,,,1.03957,14.4584,0,0
5300,16.7538,59.1384,,,0,0
530,65.5177,58.5177,,,0,0
98000,45.1782,,2.91473,14.185,0,0
55000,16.5343,77.1156,,13.8004,0,0
65000,33.0237,73.1065,,,0,0
69000,48.0813,30.8754,,13.8235,0,0
510,57.8014,92.7008,1.64566,,0,0
9600,12.0923,63.2039,2.55978,,0,0
590,,79.2122,1.22569,11.629,0,0
6400,58.4866,77.4836,,10.1851,1,0
76000,16.0704,83.6701,,,0,0
8600,,74.044,2.09014,,0,0
7700,15.5312,32.4563,,,0,0
88000,67.5652,77.0243,1.30275,9.45105,0,0
6100,37.3634,33.7302,,10.1701,0,0
9400,41.2636,42.6995,,,0,0
7800,37.7193,94.0889,1.9892,11.8279,0,0
68000,7.67595,58.6203,,12.1271,0,0
9000,59.5948,61.026,,,0,0
5000,75.4708,,1.71663,,1,0
5500,,89.0986,,12.3169,0,0
760,56.8791,52.9306,,,0,0
560,10.6176,38.471,1.83611,10.6574,0,0
88000,76.9329,,,,0,0
74000,14.6346,97.2616,1.19345,14.4475,0,0
8600,31.8286,86.2135,,,0,0
9100,53.4186,90.3365,2.50538,9.5903,0,0
5800,76.4827,47.1942,,,0,0
500,79.0785,55.9832,2.21793,9.727,0,0
9700,,,,,0,0
930,,33.4622,2.71071,,0,0
55000,,40.5594,1.82884,13.0161,1,0
8800,35.5873,85.4992,,,0,0
790,25.0411,47.9768,1.17605,,0,0
870,23.4356,33.0898,,12.3432,0,0
68000,69.3136,73.8742,,,1,0
9100,12.3506,89.407,,12.1324,0,0
530,68.1909,62.3039,2.52328,,1,0
980,,,1.58742,10.5087,0,0
8400,26.0645,99.3018,,,1,0
510,48.971,77.9294,1.36462,12.2567,0,0
6800,12.9118,75.8903,1.80329,,0,0
730,50.309,69.5629,,,0,1
500,33.5643,45.8802,,,1,0
53000,59.5328,79.5876,,,0,0
85000,19.8072,78.736,,,0,0
87000,75.6736,,,,1,0
7000,,42.4451,1.33259,,0,0
56000,71.6451,54.9151,1.73727,,0,0
920,48.6233,60.9532,,10.7306,0,0
7900,16.7801,42.7927,,,0,0
950,54.1761,46.4888,,11.0022,0,0
930,,,2.55495,14.878,0,0
7800,41.7699,41.6566,,9.86369,0,0
78000,42.9843,51.9752,,,0,0
810,73.6435,53.2886,1.73476,11.0804,0,0
8300,76.8717,69.7472,,,0,0
800,46.9628,72.987,,,1,0
,67.8715,79.4179,2.26428,14.818,0,0
65000,68.8942,87.3904,2.57759,12.6512,0,0
61000,51.361,67.1834,,,1,0
77000,70.1344,55.047,2.74686,11.252,0,0
64000,78.7651,61.8768,,,1,0
610,,72.3041,,,0,0
76000,21.7109,86.7791,,10.9583,0,0
520,8.11917,55.9124,,10.0574,0,0
,39.6891,74.8922,,,0,0
91000,,89.2385,,,1,0
7500,71.7597,52.6444,,,0,0
510,20.0517,93.7131,,9.29681,0,0
680,33.9452,59.5068,,,0,0
850,18.494,80.5803,,,1,0
86000,38.7603,30.1698,2.5269,12.2509,0,0
,68.6568,43.0493,,13.7828,0,0
88000,69.1729,44.7204,1.50235,,0,0
6200,9.71987,,1.93344,10.2263,0,0
52000,27.3402,,,,1,0
520,,34.4284,,,0,0
,47.5007,64.77,,10.2114,0,0
550,68.3924,,1.09855,,0,0
8500,34.3519,48.1986,,,0,0
9800,67.4103,89.0574,,,0,0
8500,,45.1458,,,0,0
6800,,39.511,1.49241,,0,0
,54.1116,74.1945,,,0,0
5700,6.06198,96.0259,2.17258,,0,0
97000,,72.3465,,13.1681,0,0
5400,61.6637,,,,0,0
950,61.2055,55.2603,1.5867,11.6706,0,0
92000,,77.5438,,10.6292,0,0
780,18.9725,30.7053,1.18762,12.4253,0,0
52000,34.3096,44.3266,,,0,0
590,77.8545,81.487,,,0,0
780,57.6525,87.2709,1.53106,,1,0
7000,17.6487,45.752,1.73261,,0,0
7900,39.4984,74.9898,,11.6608,0,0
8000,11.435,53.6719,1.38198,14.586,0,0
,38.7156,86.4838,2.48798,,0,0
7300,58.0783,52.2235,,,0,0
81000,35.5641,37.2569,2.42824,9.15688,1,0
79000,6.41943,67.425,,,0,0
7900,40.9896,35.6253,,,0,0
6100,78.0565,89.1112,1.9019,,0,0
8100,27.2994,43.6506,2.94678,,0,0
690,33.26,70.9881,1.87947,,1,0
830,10.7926,90.3491,,9.91667,0,0
6400,16.6198,56.0916,,11.2686,1,0
9300,41.8046,48.732,,14.357,0,0
71000,45.4811,95.4083,,11.9006,0,0
8000,65.8619,80.3729,1.24143,,0,0
64000,63.1796,42.6229,1.36983,13.6508,0,0
560,38.8848,,,10.1344,0,0
900,59.9665,33.4395,,,0,0
520,,96.9362,,,0,0
860,27.6072,47.5469,1.84197,14.6684,1,0
83000,50.4562,88.5185,,14.2973,0,0
88000,20.4297,51.5485,,12.9014,1,0
840,75.4835,,,,0,0
8400,11.2511,83.9296,,12.1974,0,0
790,48.5199,64.2721,,,1,0
66000,59.5525,77.8794,,9.11521,1,0
550,19.7599,92.9889,,,0,0
,68.8322,,1.97649,,0,0
72000,69.6973,59.0211,1.86394,,0,0
86000,14.9289,89.5303,,,0,0
90000,65.7926,,,,0,0
,67.4013,47.0438,1.0082,,0,0
720,10.2647,39.2352,2.04665,10.3896,0,0
870,62.0366,55.207,,,0,0
69000,60.111,60.5656,1.00648,,0,0
750,60.5533,37.7515,2.27714,12.4248,1,0
73000,28.5102,65.3735,,12.4562,0,0
